0,average,uniform,"[ 1.4426814 +1.0958346j   1.4426814 -1.0958346j  -1.5141648 +1.3175915j
 -1.5141648 -1.3175915j  -0.45920178+1.094477j   -0.45920178-1.094477j
 -1.3439926 +0.j         -1.0966531 +0.j          0.41553414+0.05151343j
  0.41553414-0.05151343j -0.27093145+0.45949197j -0.27093145-0.45949197j
  0.05316322+0.j         -0.31542158+0.14735599j -0.31542158-0.14735599j
 -0.43173102+0.j        ]"
0,average,uniform,"[ 1.4419684 +1.0966815j   1.4419684 -1.0966815j  -1.5138726 +1.3179873j
 -1.5138726 -1.3179873j  -0.4592743 +1.0945393j  -0.4592743 -1.0945393j
 -1.3434066 +0.j         -1.0966082 +0.j          0.4153937 +0.05154286j
  0.4153937 -0.05154286j -0.2712129 +0.45949322j -0.2712129 -0.45949322j
  0.05270226+0.j         -0.31548223+0.14742509j -0.31548223-0.14742509j
 -0.43148953+0.j        ]"
0,average,uniform,"[ 1.440985  +1.0963383j   1.440985  -1.0963383j  -1.5136372 +1.3183539j
 -1.5136372 -1.3183539j  -0.45914695+1.0946827j  -0.45914695-1.0946827j
 -1.342911  +0.j         -1.09646   +0.j          0.41526482+0.05155604j
  0.41526482-0.05155604j -0.2715526 +0.4595245j  -0.2715526 -0.4595245j
  0.05242252+0.j         -0.31551144+0.14748019j -0.31551144-0.14748019j
 -0.43124807+0.j        ]"
0,average,uniform,"[ 1.4400585 +1.0961202j   1.4400585 -1.0961202j  -1.5133045 +1.3182871j
 -1.5133045 -1.3182871j  -0.45924756+1.094868j   -0.45924756-1.094868j
 -1.3425297 +0.j         -1.096417  +0.j          0.4151385 +0.05157576j
  0.4151385 -0.05157576j -0.27135748+0.45954028j -0.27135748-0.45954028j
  0.05233381+0.j         -0.31558362+0.1475435j  -0.31558362-0.1475435j
 -0.4311844 +0.j        ]"
0,average,uniform,"[ 1.4390507 +1.0951921j   1.4390507 -1.0951921j  -1.5126294 +1.3187858j
 -1.5126294 -1.3187858j  -0.45915303+1.094933j   -0.45915303-1.094933j
 -1.3422211 +0.j         -1.0963358 +0.j          0.4151811 +0.05152864j
  0.4151811 -0.05152864j -0.27179652+0.45959392j -0.27179652-0.45959392j
  0.05258605+0.j         -0.3155151 +0.14761227j -0.3155151 -0.14761227j
 -0.43109682+0.j        ]"
0,average,uniform,"[ 1.4367656 +1.0930082j   1.4367656 -1.0930082j  -1.5123785 +1.3188823j
 -1.5123785 -1.3188823j  -0.4592822 +1.095151j   -0.4592822 -1.095151j
 -1.3414084 +0.j         -1.096287  +0.j          0.41513792+0.05151904j
  0.41513792-0.05151904j -0.27067238+0.45947978j -0.27067238-0.45947978j
  0.05368482+0.j         -0.31554744+0.14763811j -0.31554744-0.14763811j
 -0.4309591 +0.j        ]"
