0,average,uniform,(-1.1873341+0.820703j),(-1.1873341-0.820703j),(-1.141991+0.98449546j),(-1.141991-0.98449546j),(-0.980178+0.97378165j),(-0.980178-0.97378165j),(1.1450541+1.0153129j),(1.1450541-1.0153129j),(0.12705019+1.008613j),(0.12705019-1.008613j),(0.98401535+0.09301352j),(0.98401535-0.09301352j),(0.62428427+0j),(0.670672+0j),(0.7446643+0.009732347j),(0.7446643-0.009732347j)
0,average,uniform,(-1.1872542+0.8207202j),(-1.1872542-0.8207202j),(-1.1421775+0.9859755j),(-1.1421775-0.9859755j),(-0.9792425+0.97505856j),(-0.9792425-0.97505856j),(1.1448187+1.0153145j),(1.1448187-1.0153145j),(0.12706624+1.008729j),(0.12706624-1.008729j),(0.9792667+0.09625611j),(0.9792667-0.09625611j),(0.6336821+0j),(0.6706209+0j),(0.74462014+0.009499945j),(0.74462014-0.009499945j)
0,average,uniform,(-1.1871188+0.82073027j),(-1.1871188-0.82073027j),(-1.1422176+0.9871257j),(-1.1422176-0.9871257j),(-0.97837746+0.97629344j),(-0.97837746-0.97629344j),(1.1446455+1.0154514j),(1.1446455-1.0154514j),(0.12708335+1.0087537j),(0.12708335-1.0087537j),(0.97527736+0.09924644j),(0.97527736-0.09924644j),(0.6410913+0j),(0.6706304+0j),(0.74456555+0.009298991j),(0.74456555-0.009298991j)
0,average,uniform,(-1.1869918+0.8207695j),(-1.1869918-0.8207695j),(-1.141918+0.9880151j),(-1.141918-0.9880151j),(-0.9776082+0.9775241j),(-0.9776082-0.9775241j),(1.1445131+1.0157839j),(1.1445131-1.0157839j),(0.12713034+1.0087725j),(0.12713034-1.0087725j),(0.9725733+0.10127536j),(0.9725733-0.10127536j),(0.6452396+0j),(0.6707107+0j),(0.744437+0.009092491j),(0.744437-0.009092491j)
0,average,uniform,(-1.1869072+0.82077205j),(-1.1869072-0.82077205j),(-1.141478+0.9881879j),(-1.141478-0.9881879j),(-0.97683847+0.9781837j),(-0.97683847-0.9781837j),(1.1443027+1.0158218j),(1.1443027-1.0158218j),(0.1270245+1.0086874j),(0.1270245-1.0086874j),(0.97095853+0.102695465j),(0.97095853-0.102695465j),(0.7443092+0.008922294j),(0.7443092-0.008922294j),(0.67079884+0j),(0.6470797+0j)
0,average,uniform,(-1.1868447+0.8207717j),(-1.1868447-0.8207717j),(-1.141164+0.98819023j),(-1.141164-0.98819023j),(-0.97602195+0.9786214j),(-0.97602195-0.9786214j),(1.1440816+1.0157573j),(1.1440816-1.0157573j),(0.1269195+1.0085425j),(0.1269195-1.0085425j),(0.9700915+0.10349837j),(0.9700915-0.10349837j),(0.74421185+0.008727513j),(0.74421185-0.008727513j),(0.67092144+0j),(0.6474991+0j)
0,average,uniform,(-1.1868017+0.82076514j),(-1.1868017-0.82076514j),(-1.1409863+0.9882493j),(-1.1409863-0.9882493j),(-0.97527486+0.97911006j),(-0.97527486-0.97911006j),(1.1438866+1.0156913j),(1.1438866-1.0156913j),(0.12687156+1.0083692j),(0.12687156-1.0083692j),(0.9691857+0.10444322j),(0.9691857-0.10444322j),(0.7441779+0.008553027j),(0.7441779-0.008553027j),(0.67107373+0j),(0.6480224+0j)
0,average,uniform,(-1.18682+0.82072747j),(-1.18682-0.82072747j),(-1.1407682+0.9883526j),(-1.1407682-0.9883526j),(-0.9748178+0.97946465j),(-0.9748178-0.97946465j),(1.1436974+1.0156581j),(1.1436974-1.0156581j),(0.12688713+1.0081975j),(0.12688713-1.0081975j),(0.9682001+0.10519409j),(0.9682001-0.10519409j),(0.7442056+0.0083239805j),(0.7442056-0.0083239805j),(0.6712415+0j),(0.6491252+0j)
0,average,uniform,(-1.1868521+0.82063544j),(-1.1868521-0.82063544j),(-1.1406362+0.9884034j),(-1.1406362-0.9884034j),(-0.9743927+0.9797714j),(-0.9743927-0.9797714j),(1.1435637+1.0156018j),(1.1435637-1.0156018j),(0.12688915+1.0080614j),(0.12688915-1.0080614j),(0.96741+0.10591245j),(0.96741-0.10591245j),(0.7442547+0.008198728j),(0.7442547-0.008198728j),(0.6714251+0j),(0.6498715+0j)
0,average,uniform,(-1.1869042+0.82050586j),(-1.1869042-0.82050586j),(-1.14047+0.9885273j),(-1.14047-0.9885273j),(-0.97415984+0.9800718j),(-0.97415984-0.9800718j),(1.143424+1.0155767j),(1.143424-1.0155767j),(0.12692887+1.0079255j),(0.12692887-1.0079255j),(0.966364+0.10686238j),(0.966364-0.10686238j),(0.74430835+0.007946482j),(0.74430835-0.007946482j),(0.6716037+0j),(0.65152055+0j)
0,average,uniform,(-1.1869911+0.8203001j),(-1.1869911-0.8203001j),(-1.1403157+0.9886441j),(-1.1403157-0.9886441j),(-0.97402424+0.98027426j),(-0.97402424-0.98027426j),(1.1433085+1.0155565j),(1.1433085-1.0155565j),(0.1269695+1.0078204j),(0.1269695-1.0078204j),(0.9654794+0.1076078j),(0.9654794-0.1076078j),(0.74433535+0.0077446816j),(0.74433535-0.0077446816j),(0.6717425+0j),(0.6532149+0j)
0,average,uniform,(-1.1870992+0.82014227j),(-1.1870992-0.82014227j),(-1.1401765+0.98874414j),(-1.1401765-0.98874414j),(-0.9738964+0.9804908j),(-0.9738964-0.9804908j),(1.1432114+1.0155419j),(1.1432114-1.0155419j),(0.12700336+1.0077223j),(0.12700336-1.0077223j),(0.964786+0.10846923j),(0.964786-0.10846923j),(0.7443717+0.0075888047j),(0.7443717-0.0075888047j),(0.67195565+0j),(0.65443146+0j)
0,average,uniform,(-1.1871935+0.82004046j),(-1.1871935-0.82004046j),(-1.1400383+0.9888358j),(-1.1400383-0.9888358j),(-0.9738025+0.98069036j),(-0.9738025-0.98069036j),(1.1431309+1.0155234j),(1.1431309-1.0155234j),(0.1270338+1.007642j),(0.1270338-1.007642j),(0.9641727+0.10911465j),(0.9641727-0.10911465j),(0.7444209+0.007403789j),(0.7444209-0.007403789j),(0.6721446+0j),(0.65553135+0j)
0,average,uniform,(-1.1872597+0.8199406j),(-1.1872597-0.8199406j),(-1.1399567+0.98883164j),(-1.1399567-0.98883164j),(-0.97361916+0.9808562j),(-0.97361916-0.9808562j),(1.1430715+1.0155052j),(1.1430715-1.0155052j),(0.12703675+1.0075976j),(0.12703675-1.0075976j),(0.9637196+0.109632954j),(0.9637196-0.109632954j),(0.74446416+0.0073055513j),(0.74446416-0.0073055513j),(0.6723381+0j),(0.6560855+0j)
0,average,uniform,(-1.187344+0.81984794j),(-1.187344-0.81984794j),(-1.1398604+0.98887247j),(-1.1398604-0.98887247j),(-0.9735126+0.9810037j),(-0.9735126-0.9810037j),(1.1430045+1.0154877j),(1.1430045-1.0154877j),(0.12704381+1.0075684j),(0.12704381-1.0075684j),(0.96327263+0.109904304j),(0.96327263-0.109904304j),(0.74449635+0.0071412753j),(0.74449635-0.0071412753j),(0.6724866+0j),(0.6569261+0j)
0,average,uniform,(-1.187414+0.8198152j),(-1.187414-0.8198152j),(-1.1397641+0.98886746j),(-1.1397641-0.98886746j),(-0.97342426+0.9810955j),(-0.97342426-0.9810955j),(1.1429582+1.0154669j),(1.1429582-1.0154669j),(0.12704776+1.0075403j),(0.12704776-1.0075403j),(0.96301144+0.11018798j),(0.96301144-0.11018798j),(0.744507+0.0071166926j),(0.744507-0.0071166926j),(0.67273617+0j),(0.65718764+0j)
0,average,uniform,(-1.1874511+0.8197927j),(-1.1874511-0.8197927j),(-1.139705+0.98884016j),(-1.139705-0.98884016j),(-0.9732739+0.9811872j),(-0.9732739-0.9811872j),(1.1429074+1.0154368j),(1.1429074-1.0154368j),(0.12703682+1.0075226j),(0.12703682-1.0075226j),(0.9627025+0.11038236j),(0.9627025-0.11038236j),(0.744524+0.0070351055j),(0.744524-0.0070351055j),(0.672953+0j),(0.65750295+0j)
0,average,uniform,(-1.1874996+0.8197406j),(-1.1874996-0.8197406j),(-1.1396683+0.9888593j),(-1.1396683-0.9888593j),(-0.9731525+0.9812913j),(-0.9731525-0.9812913j),(1.142845+1.0154012j),(1.142845-1.0154012j),(0.12702678+1.0075177j),(0.12702678-1.0075177j),(0.96218383+0.11057396j),(0.96218383-0.11057396j),(0.7445626+0.0068580266j),(0.7445626-0.0068580266j),(0.67313224+0j),(0.6584343+0j)
0,average,uniform,(-1.1875126+0.8196888j),(-1.1875126-0.8196888j),(-1.1396576+0.98886067j),(-1.1396576-0.98886067j),(-0.97299534+0.9814131j),(-0.97299534-0.9814131j),(1.1427772+1.0153694j),(1.1427772-1.0153694j),(0.12701106+1.0075314j),(0.12701106-1.0075314j),(0.96163225+0.110774726j),(0.96163225-0.110774726j),(0.74461704+0.006646508j),(0.74461704-0.006646508j),(0.67323613+0j),(0.6593499+0j)
0,average,uniform,(-1.1875175+0.8196505j),(-1.1875175-0.8196505j),(-1.1396542+0.98887396j),(-1.1396542-0.98887396j),(-0.9728708+0.98151535j),(-0.9728708-0.98151535j),(1.1427214+1.0153348j),(1.1427214-1.0153348j),(0.1270078+1.007536j),(0.1270078-1.007536j),(0.96096927+0.110968515j),(0.96096927-0.110968515j),(0.74469095+0.0063982257j),(0.74469095-0.0063982257j),(0.6733644+0j),(0.6604182+0j)
