0,average,uniform,0.5142820607060972,0.37166281307444854
0,average,uniform,0.10971376170282779,0.1493529852698831
0,average,uniform,0.05134030010389245,0.11369258515975054
0,average,uniform,0.03947230525638746,0.08359513563268325
0,average,uniform,0.028757758762525475,0.06370226775898653
0,average,uniform,0.02109666751778644,0.04608922846177045
0,average,uniform,0.01703434405119523,0.049297707922318405
0,average,uniform,0.016919396493745888,0.04177085441701552
0,average,uniform,0.015939271968343983,0.04368133404675652
0,average,uniform,0.015133445677549942,0.037138255203471464
0,average,uniform,0.01259431761244069,0.029022232574575087
0,average,uniform,0.017975352380586708,0.0820171973284553
0,average,uniform,0.019210434478262196,0.025715263450846952
0,average,uniform,0.012865341227987537,0.037768013337079215
0,average,uniform,0.013866533403811247,0.03278475649216596
0,average,uniform,0.011525165775547857,0.024929258753271663
0,average,uniform,0.02112041219421055,0.08920013203340418
0,average,uniform,0.020409326190533844,0.032933175563812256
0,average,uniform,0.011926233768463135,0.02665999356438132
0,average,uniform,0.00964814165364141,0.03157953655018526
0,average,uniform,0.011066335698832636,0.022510672316831702
0,average,uniform,0.009450193980465765,0.03530185012256398
0,average,uniform,0.011462333409682564,0.033378706258886004
0,average,uniform,0.011224820562030958,0.023386015611536363
0,average,uniform,0.008882144223088804,0.0294379101080053
1,average,uniform,0.48324891795282776,0.40220002567066865
1,average,uniform,0.11539129588914954,0.16373627326067755
1,average,uniform,0.06639038998147716,0.10654400376712575
1,average,uniform,0.035913882048233696,0.12023426504696116
1,average,uniform,0.04530290935350501,0.15757269017836628
1,average,uniform,0.0562947418378747,0.10014839733348173
1,average,uniform,0.030752083529596744,0.05434282036388621
1,average,uniform,0.018054416646128117,0.07602199386147891
1,average,uniform,0.024890759716863217,0.07432720941655777
1,average,uniform,0.024330092513042946,0.061849390759187585
1,average,uniform,0.0197855558084405,0.05169043120215921
1,average,uniform,0.01691388565561046,0.03607647559222053
1,average,uniform,0.013220692458360092,0.04579938159269445
1,average,uniform,0.01957289809766023,0.030309617519378662
1,average,uniform,0.010624264245447905,0.03500758199130788
1,average,uniform,0.013593393823374872,0.030125733684091008
1,average,uniform,0.010244342296019844,0.025950948981677786
1,average,uniform,0.009024673829907957,0.02409988992354449
1,average,uniform,0.008728619502938312,0.02326046719270594
1,average,uniform,0.008228895456894585,0.022828047766404992
1,average,uniform,0.009338547354159147,0.023940514115726248
1,average,uniform,0.008958724529846855,0.024070313748191383
1,average,uniform,0.008749779151833576,0.021129048922482657
1,average,uniform,0.0074461283891097355,0.019838438314550063
1,average,uniform,0.007161377564720486,0.018033588633817786
2,average,uniform,0.16737827010776685,0.3146210277781767
2,average,uniform,0.08738290745279063,0.11763398086323458
2,average,uniform,0.04566676720328953,0.10960685505586512
2,average,uniform,0.03834786104119342,0.06434318598578959
2,average,uniform,0.02299511432647705,0.06219120586619658
2,average,uniform,0.02100651290105737,0.047181266195633835
2,average,uniform,0.016329184822414234,0.03791912163005156
2,average,uniform,0.017522822255673615,0.0531425861751332
2,average,uniform,0.015806960022967796,0.037504396017859966
2,average,uniform,0.013354206862656967,0.030111232224632713
2,average,uniform,0.019224817338197128,0.13373750798842488
2,average,uniform,0.03988224008808965,0.028646921410280114
2,average,uniform,0.012315945780795553,0.04233271935406853
2,average,uniform,0.018571041200471962,0.03565845769994399
2,average,uniform,0.013781410196553106,0.03303107794593362
2,average,uniform,0.012746862743211828,0.035083644530352426
2,average,uniform,0.011386822099271028,0.03226271447013406
2,average,uniform,0.01153778770695562,0.028384506702423096
2,average,uniform,0.009584066660507866,0.023120021118837243
2,average,uniform,0.009330197520878004,0.02462333791396197
2,average,uniform,0.00930028182008992,0.023990855497472426
2,average,uniform,0.00873552716296652,0.026373274186078238
2,average,uniform,0.00959379387938458,0.025047481060028076
2,average,uniform,0.009433399076047152,0.03288331803153543
2,average,uniform,0.011623056038566257,0.0239295293303097
0,average,gaussian element,439.7449898097826,319.7592198988971
0,average,gaussian element,82.59523607336956,187.07252412683823
0,average,gaussian element,50.80846637228261,41.54864860983456
0,average,gaussian element,12.521956734035326,36.91031422334559
0,average,gaussian element,13.297050144361412,28.269646139705884
0,average,gaussian element,7.944663006326427,9.310426599839154
0,average,gaussian element,5.857977825662364,24.362713982077207
0,average,gaussian element,6.726108716881794,11.602962718290442
0,average,gaussian element,3.775660970936651,11.265750660615808
0,average,gaussian element,4.2316761846127715,16.044338450712317
0,average,gaussian element,6.162108048148777,9.293563842773438
0,average,gaussian element,2.9325773819633154,10.870262594784007
0,average,gaussian element,3.814764271611753,4.9423536412856155
0,average,gaussian element,2.855544380519701,12.161586985868567
0,average,gaussian element,3.6522415824558423,6.446050756117877
0,average,gaussian element,2.574975718622622,10.82585054285386
0,average,gaussian element,3.0785787831182065,9.451302023494945
0,average,gaussian element,3.214979088824728,3.8860024844898895
0,average,gaussian element,2.109711854354195,7.97161865234375
0,average,gaussian element,2.170319432797639,4.412178488338695
0,average,gaussian element,1.7739655867866848,4.276832580566406
0,average,gaussian element,1.646527497664742,6.977803847369025
0,average,gaussian element,2.0371168385381284,3.450230766745175
0,average,gaussian element,1.4543146879776665,4.278836418600643
0,average,gaussian element,1.9994612984035327,2.5337452607996322
1,average,gaussian element,484.9978770380435,279.3544060202206
1,average,gaussian element,88.83981721297555,177.05382582720588
1,average,gaussian element,51.954833984375,34.57314524931066
1,average,gaussian element,13.652577275815217,52.24673641429228
1,average,gaussian element,15.698075004245924,22.47235107421875
1,average,gaussian element,8.543398649796195,25.712398753446692
1,average,gaussian element,8.418293828549592,26.337538775275736
1,average,gaussian element,7.956038101859715,9.130800134995404
1,average,gaussian element,3.4352320795473843,15.412005256204043
1,average,gaussian element,5.824466871178669,5.9113024543313415
1,average,gaussian element,4.716438293457031,16.131022733800553
1,average,gaussian element,6.03948974609375,13.045284495634192
1,average,gaussian element,3.6576713893724526,11.854863783892464
1,average,gaussian element,3.957705290421196,9.149893367991728
1,average,gaussian element,2.9255142211914062,6.375999899471507
1,average,gaussian element,3.218400374702785,5.7596125883214615
1,average,gaussian element,1.8241855787194294,9.117921717026654
1,average,gaussian element,3.0810619851817256,4.189200457404642
1,average,gaussian element,1.7831006257430366,3.8718697043026196
1,average,gaussian element,1.297076764314071,5.218526503619025
1,average,gaussian element,1.7149072730022927,3.438597286448759
1,average,gaussian element,1.1231781503428584,4.01836170869715
1,average,gaussian element,1.7394689477008323,4.120740553911994
1,average,gaussian element,1.190880651059358,3.7593469058766082
1,average,gaussian element,1.523633210555367,5.820109199075138
2,average,gaussian element,405.7201511548913,423.3141659007353
2,average,gaussian element,113.1117527173913,204.09604779411765
2,average,gaussian element,59.40414826766305,16.64682186351103
2,average,gaussian element,14.708370042883832,78.05694221047794
2,average,gaussian element,26.60068412449049,41.68316650390625
2,average,gaussian element,10.388848346212637,27.19130751665901
2,average,gaussian element,8.058530061141305,27.93167832318474
